id,sqe_master_id,roi_id,image_id_damascus,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity,reading_Order,reading_Order_Alt,uni_He_0,uni_He_1,uni_He_2,uni_He_3,uni_He_4,uni_He_5,line_ID,line_ID_Alt,attr_0,attr_1,is_Joined,commentary
,,123,Frg_2ii_א_char.tif:0001-2147-5747:1,0.002,100.269,35,255,4.709,1.747,0.042,0.041,0.785,1.02,0.98,1,139,,ו,,,,,,7,,damaged,,,
,,124,Frg_2ii_א_char.tif:0001-2112-5693:1,0.009,100.593,47,136,4.637,1.691,0.098,0.096,0.785,1.017,0.983,1,140,,ל,,,,,,7,,damaged,,,
,,229,Frg_2ii_א_char.tif:0001-2169-5450:1,0.002,107.83,86,144,4.472,1.746,0.026,0.079,0.589,3,0.333,1,140,, ,,,,,,7,,,,,
,,125,Frg_2ii_א_char.tif:0001-2079-5548:1,0.024,95.319,25,137,4.499,1.623,0.136,0.177,0.772,1.303,0.767,1,142,,ב,,,,,,7,,damaged,,,
,,126,Frg_2ii_א_char.tif:0001-2185-5370:1,0.011,95.369,15,137,4.368,1.745,0.105,0.108,0.785,1.031,0.969,1,143,,ש,,,,,,7,,damaged,,,
,,127,Frg_2ii_א_char.tif:0001-2220-5205:1,0.018,104.863,30,255,4.205,1.77,0.159,0.116,0.766,1.369,0.731,1,144,,ר,,,,,,7,,,,1,
,,185,Frg_2ii_א_char.tif:0001-1914-5763:1,0.02,132.001,32,255,4.635,1.529,0.216,0.092,0.658,2.348,0.426,1,144,,ר,,,,,,7,,damaged,,1,
,,186,Frg_2ii_א_char.tif:0001-2168-4952:1,0.002,117.439,60,255,4.049,1.767,0.053,0.035,0.755,1.488,0.672,1,144,,ר,,,,,,7,,damaged,,1,
,,230,Frg_2ii_א_char.tif:0001-2196-4819:1,0.014,136.898,45,255,3.883,1.765,0.166,0.086,0.707,1.924,0.52,1,145,, ,,,,,,7,,damaged,,,
,,128,Frg_2ii_א_char.tif:0001-2169-5071:1,0.001,111.013,51,255,4.154,1.767,0.04,0.036,0.783,1.114,0.898,1,146,,ו,,,,,,7,,damaged,,,
,,129,Frg_2ii_א_char.tif:0001-2184-4671:1,0.008,87.26,40,131,3.806,1.749,0.077,0.097,0.775,1.255,0.797,1,147,,מ,,,,,,7,,damaged,,,
,,130,Frg_2ii_א_char.tif:0001-2213-4550:1,0.013,93.996,27,255,3.69,1.762,0.11,0.119,0.784,1.075,0.931,1,148,,ש,,,,,,7,,damaged,,,
,,187,Frg_2ii_א_char.tif:0001-2309-5116:1,0.008,105.208,47,255,4.178,1.837,0.066,0.128,0.705,1.937,0.516,1,149,,פ,,,,,,7,,damaged,,,
,,131,Frg_2ii_א_char.tif:0001-2173-4454:1,0.002,85.954,34,255,3.644,1.764,0.043,0.049,0.781,1.154,0.867,1,150,,ט,,,,,,7,,damaged,,,
,,231,Frg_2ii_א_char.tif:0001-2201-3983:1,0.007,120.516,49,149,3.222,1.781,0.112,0.062,0.72,1.813,0.551,1,151,, ,,,,,,7,,,,,
,,132,Frg_2ii_א_char.tif:0001-2194-4129:1,0.018,83.535,27,255,3.334,1.736,0.129,0.14,0.784,1.083,0.924,1,152,,י,,,,,,7,,damaged,,,
,,133,Frg_2ii_א_char.tif:0001-2208-3893:1,0.003,98.287,22,133,3.186,1.77,0.036,0.095,0.629,2.614,0.383,1,153,,ע,,,,,,7,,damaged,,,
,,134,Frg_2ii_א_char.tif:0001-2208-3799:1,0.011,97.589,13,137,3.075,1.766,0.105,0.103,0.785,1.016,0.984,1,154,,ש,,,,,,7,,damaged,,,
,,135,Frg_2ii_א_char.tif:0001-2224-3638:1,0.014,97.792,22,139,2.93,1.775,0.129,0.11,0.78,1.172,0.854,1,155,,ה,,,,,,7,,damaged,,,
,,136,Frg_2ii_א_char.tif:0001-2261-3450:1,0.021,102.55,31,142,2.756,1.797,0.166,0.128,0.772,1.295,0.772,1,156,,ה,,,,,,8,,damaged,,,
,,137,Frg_2ii_א_char.tif:0001-2285-5858:1,0.008,111.628,25,255,4.783,1.828,0.077,0.106,0.766,1.372,0.729,1,157,,ס,,,,,,8,,,,,
,,138,Frg_2ii_א_char.tif:0001-2313-5738:1,0.017,78.072,28,130,4.656,1.841,0.134,0.126,0.785,1.065,0.939,1,158,,ת,,,,,,8,,damaged,,,
,,139,Frg_2ii_א_char.tif:0001-2362-5597:1,0.019,90.466,28,255,4.54,1.873,0.133,0.142,0.785,1.068,0.936,1,159,,י,,,,,,8,,damaged,,,
,,140,Frg_2ii_א_char.tif:0001-2358-5482:1,0.008,100.431,35,255,4.468,1.893,0.088,0.095,0.784,1.084,0.922,1,160,,ר,,,,,,8,,damaged,,,
,,232,Frg_2ii_א_char.tif:0001-2441-5263:1,0.003,121.285,71,133,4.303,1.984,0.058,0.05,0.781,1.164,0.859,1,161,, ,,,,,,8,,,,,
,,141,Frg_2ii_א_char.tif:0001-2402-5377:1,0.014,97.508,48,255,4.361,1.924,0.128,0.106,0.778,1.209,0.827,1,162,,פ,,,,,,8,,damaged,,,
,,142,Frg_2ii_א_char.tif:0001-2445-5196:1,0.003,134.46,43,255,4.251,1.982,0.052,0.061,0.78,1.175,0.851,1,163,,ש,,,,,,8,,damaged,,,
,,143,Frg_2ii_א_char.tif:0001-2398-4388:1,0.009,116.732,50,255,3.574,1.914,0.076,0.12,0.745,1.587,0.63,1,164,,ר,,,,,,8,,,,,
,,144,Frg_2ii_א_char.tif:0001-2402-4287:1,0.01,109.894,60,139,3.484,1.921,0.089,0.113,0.774,1.269,0.788,1,165,,א,,,,,,8,,,,,
,,145,Frg_2ii_א_char.tif:0001-2403-4131:1,0.013,98.668,43,134,3.349,1.914,0.103,0.127,0.777,1.232,0.812,1,166,,ל,,,,,,8,,,,,
,,233,Frg_2ii_א_char.tif:0001-2425-3868:1,0.003,112.952,88,135,3.154,1.971,0.059,0.05,0.78,1.18,0.847,1,167,, ,,,,,,8,,,,,
,,146,Frg_2ii_א_char.tif:0001-2395-3974:1,0.028,106.006,37,137,3.213,1.85,0.116,0.242,0.688,2.085,0.48,1,168,,ו,,,,,,8,,,,,
,,147,Frg_2ii_א_char.tif:0001-2437-3786:1,0.007,102.503,55,139,3.078,1.962,0.076,0.087,0.781,1.152,0.868,1,169,,מ,,,,,,8,,,,,
,,148,Frg_2ii_א_char.tif:0001-2449-3683:1,0.008,98.521,50,142,2.985,1.971,0.092,0.09,0.785,1.028,0.973,1,170,,מ,,,,,,8,,damaged,,,
,,149,Frg_2ii_א_char.tif:0001-2456-3588:1,0.01,97.484,47,136,2.908,1.969,0.091,0.106,0.781,1.162,0.86,1,171,,ק,,,,,,8,,damaged,,,
,,150,Frg_2ii_א_char.tif:0001-2476-3457-150:1,0.016,95.361,28,140,2.795,1.988,0.1,0.165,0.738,1.653,0.605,1,172,,ד,,,,,,8,,,,,
,,151,Frg_2ii_א_char.tif:0001-2490-3310:1,0.016,97.008,37,138,2.662,1.988,0.126,0.124,0.785,1.013,0.987,1,173,,ש,,,,,,8,,,,,
,,152,Frg_2ii_א_char.tif:0001-2473-3132:1,0.021,89.671,34,138,2.499,1.969,0.158,0.133,0.78,1.185,0.844,1,174,,ו,,,,,,8,,,,,
,,153,Frg_2ii_א_char.tif:0001-2509-3007:1,0.016,93.767,38,135,2.421,1.993,0.109,0.146,0.77,1.331,0.751,1,175,,י,,,,,,9,,damaged,,,
,,154,Frg_2ii_א_char.tif:0001-2631-4436:1,0.008,103.346,36,255,3.615,2.113,0.073,0.106,0.759,1.449,0.69,1,176,,ש,,,,,,9,,damaged,,1,
,,155,Frg_2ii_א_char.tif:0001-2635-4292:1,0.018,79.621,24,255,3.462,2.105,0.142,0.128,0.783,1.116,0.896,1,176,,ש,,,,,,9,,damaged,,1,
,,156,Frg_2ii_א_char.tif:0001-2759-4253:1,1.96E-04,109.986,47,255,3.494,2.264,0.014,0.014,0.785,1,1,1,177,,ר,,,,,,9,,damaged,,,
,,157,Frg_2ii_א_char.tif:0001-2682-4168:1,0.02,95.459,25,255,3.373,2.122,0.115,0.172,0.755,1.493,0.67,1,178,,א,,,,,,9,,damaged,,,
,,158,Frg_2ii_א_char.tif:0001-2687-3998:1,0.017,61.743,13,112,3.233,2.138,0.115,0.147,0.774,1.271,0.787,1,179,,ל,,,,,,9,,damaged,,,
,,234,Frg_2ii_א_char.tif:0001-2734-3707:1,0.003,109.365,67,127,3.028,2.221,0.047,0.058,0.776,1.246,0.803,1,180,, ,,,,,,9,,,,,
,,159,Frg_2ii_א_char.tif:0001-2657-3815:1,0.039,80.945,11,137,3.075,2.04,0.131,0.295,0.668,2.258,0.443,1,181,,ו,,,,,,9,,,,,
,,160,Frg_2ii_א_char.tif:0001-2725-3631:1,0.008,87.324,19,132,2.95,2.19,0.078,0.105,0.768,1.347,0.742,1,182,,ל,,,,,,9,,,,,
,,161,Frg_2ii_א_char.tif:0001-2655-3502:1,0.025,105.461,32,139,2.824,2.078,0.117,0.214,0.718,1.831,0.546,1,183,,א,,,,,,9,,,,,
,,162,Frg_2ii_א_char.tif:0001-2749-3360:1,0.018,102.334,40,143,2.694,2.199,0.144,0.127,0.782,1.136,0.88,1,184,,ל,,,,,,10,,damaged,,,
,,163,Frg_2ii_א_char.tif:0001-2962-4837:1,0.016,106.416,27,255,3.937,2.35,0.089,0.176,0.7,1.981,0.505,1,185,,ת,,,,,,10,,damaged,,,
,,164,Frg_2ii_א_char.tif:0001-3010-4723:1,0.015,90.237,27,255,3.843,2.391,0.089,0.173,0.705,1.944,0.514,1,186,,ת,,,,,,10,,damaged,,,
,,165,Frg_2ii_א_char.tif:0001-3004-4576:1,0.022,90.778,25,255,3.702,2.389,0.129,0.167,0.773,1.293,0.773,1,187,,ו,,,,,,10,,,,,
,,235,Frg_2ii_א_char.tif:0001-2975-4352:1,0.006,101.768,55,255,3.542,2.413,0.081,0.072,0.782,1.138,0.879,1,188,, ,,,,,,10,,,,,
,,166,Frg_2ii_א_char.tif:0001-2992-4453:1,0.011,70.385,20,255,3.623,2.395,0.084,0.135,0.743,1.608,0.622,1,189,,א,,,,,,10,,,,,
,,167,Frg_2ii_א_char.tif:0001-2955-4244:1,0.011,77.815,26,255,3.444,2.376,0.097,0.113,0.781,1.161,0.861,1,190,,ו,,,,,,10,,,,,
,,168,Frg_2ii_א_char.tif:0001-2943-4138:1,0.008,74.933,30,114,3.369,2.372,0.075,0.101,0.768,1.352,0.74,1,191,,ת,,,,,,10,,damaged,,,
,,169,Frg_2ii_א_char.tif:0001-2952-4030:1,0.014,77.174,25,119,3.263,2.365,0.109,0.13,0.78,1.188,0.842,1,192,,ם,,,,,,10,,,,,
,,236,Frg_2ii_א_char.tif:0001-2974-3756:1,0.009,162.319,27,255,3.015,2.417,0.153,0.061,0.64,2.514,0.398,1,193,, ,,,,,,10,,,,,
,,170,Frg_2ii_א_char.tif:0001-2962-3909:1,0.019,78.747,11,255,3.168,2.342,0.1,0.193,0.706,1.934,0.517,1,194,,ב,,,,,,10,,damaged,,,
,,171,Frg_2ii_א_char.tif:0001-2962-3594:1,0.009,101.343,34,139,2.902,2.399,0.113,0.077,0.758,1.457,0.686,1,195,,י,,,,,,10,,,,,
,,172,Frg_2ii_א_char.tif:0001-2971-3478:1,0.012,98.901,20,141,2.811,2.388,0.105,0.114,0.784,1.094,0.914,1,196,,ד,,,,,,10,,,,,
,,193,Frg_2ii_א_char.tif:0001-3190-3863:1,0.003,104.941,33,255,3.159,2.594,0.042,0.063,0.753,1.51,0.662,1,197,,ו,,,,,,11,,,,,
,,203,Frg_2ii_א_char.tif:0001-3705-3788:1,1.46E-04,119.866,54,255,3.107,3.046,0.022,0.007,0.554,3.375,0.296,1,198,,מ,,,,,,11,,damaged,,,
,,204,Frg_2ii_א_char.tif:0001-3373-4633:1,0.01,73.323,20,255,3.76,2.729,0.105,0.095,0.783,1.113,0.898,1,199,,א,,,,,,11,,damaged,,,
,,205,Frg_2ii_א_char.tif:0001-3621-4720:1,0.017,84.383,22,255,3.8,2.932,0.17,0.098,0.729,1.731,0.578,1,200,,ה,,,,,,11,,damaged,,,
,,188,Frg_2ii_א_char.tif:0001-2171-4307:1,0.014,107.968,24,255,3.49,1.723,0.111,0.128,0.781,1.156,0.865,1,201,,ש,,,,,,11,,damaged,,1,
,,189,Frg_2ii_א_char.tif:0001-3192-4128:1,0.003,74.701,30,255,3.374,2.601,0.049,0.053,0.784,1.102,0.908,1,201,,ש,,,,,,11,,damaged,,1,
,,190,Frg_2ii_א_char.tif:0001-3156-4079:1,2.85E-04,108.307,57,255,3.349,2.589,0.017,0.016,0.785,1.05,0.952,1,201,,ש,,,,,,11,,damaged,,1,
,,191,Frg_2ii_א_char.tif:0001-3126-3996:1,2.99E-04,111.265,53,255,3.281,2.565,0.017,0.017,0.785,1,1,1,202,,ר,,,,,,11,,damaged,,1,
,,192,Frg_2ii_א_char.tif:0001-3285-3938:1,7.97E-04,128.627,34,255,3.23,2.686,0.023,0.035,0.754,1.5,0.667,1,202,,ר,,,,,,11,,damaged,,1,
,,173,Frg_2ii_א_char.tif:0001-3023-3315:1,0.026,88.809,25,139,2.66,2.395,0.137,0.187,0.767,1.359,0.736,1,203,,ש,,,,,,11,,,,,
,,206,Frg_2ii_א_char.tif:0001-3663-4583:1,0.001,90.729,33,255,3.752,3.002,0.04,0.026,0.754,1.5,0.667,1,204,,ב,,,,,,13,,,,,
,,207,Frg_2ii_א_char.tif:0001-3414-4513:1,4.05E-04,93.483,25,255,3.705,2.799,0.019,0.021,0.782,1.13,0.885,1,205,,◦,,,,,,13,,,,,
,,194,Frg_2ii_א_char.tif:0001-3300-4981:1,3.48E-04,132.992,31,255,4.092,2.705,0.016,0.022,0.762,1.421,0.704,1,206,,ו,,,,,,12,,damaged,,,
,,174,Frg_2ii_א_char.tif:0001-3239-3732:1,0.035,83.644,20,136,2.984,2.566,0.174,0.2,0.782,1.146,0.872,1,207,,נ,,,,,,12,,damaged,,,
,,175,Frg_2ii_א_char.tif:0001-3515-4180:1,0.01,94.464,22,255,3.401,2.831,0.079,0.124,0.746,1.573,0.636,1,208,,ם,,,,,,12,,,,,
,,237,Frg_2ii_א_char.tif:0001-3532-3885:1,0.007,106.518,72,127,3.158,2.863,0.079,0.087,0.783,1.104,0.906,1,209,, ,,,,,,12,,,,,
,,176,Frg_2ii_א_char.tif:0001-3562-4049:1,0.035,79.085,22,133,3.237,2.842,0.192,0.18,0.785,1.064,0.94,1,210,,י,,,,,,12,,,,,
,,177,Frg_2ii_א_char.tif:0001-3520-3787:1,0.008,76.993,27,136,3.076,2.849,0.082,0.095,0.781,1.16,0.862,1,211,,ו,,,,,,12,,,,,
,,178,Frg_2ii_א_char.tif:0001-3536-3683:1,0.01,86.545,28,136,2.99,2.852,0.082,0.117,0.762,1.42,0.704,1,212,,ד,,,,,,12,,,,,
,,179,Frg_2ii_א_char.tif:0001-3542-3573:1,0.013,82.654,30,133,2.884,2.858,0.114,0.114,0.785,1,1,1,213,,ע,,,,,,12,,,,,
,,180,Frg_2ii_א_char.tif:0001-3531-3455:1,0.01,71.797,28,122,2.797,2.855,0.095,0.102,0.784,1.078,0.927,1,214,,ו,,,,,,12,,,,,
,,208,Frg_2ii_א_char.tif:0001-3284-4907:1,0.004,115.944,24,255,3.997,2.682,0.085,0.042,0.696,2.02,0.495,1,215,,ש,,,,,,13,,,,,
,,209,Frg_2ii_א_char.tif:0001-3286-4761:1,0.01,126.86,25,255,3.856,2.663,0.125,0.082,0.752,1.52,0.658,1,216,,נ,י,ו,ז,,,13,,,,,"The zayin is highly unlikey, but possible nonetheless given the existence of the lexeme שזף ""to gaze at?"""
,,195,Frg_2ii_א_char.tif:0001-3539-4288:1,0.005,127.797,27,255,3.494,2.875,0.072,0.077,0.785,1.069,0.935,1,217,,◦,,,,,,13,,damaged,,,
,,196,Frg_2ii_א_char.tif:0001-3723-4310:1,0.001,91.625,34,255,3.529,3.05,0.036,0.028,0.772,1.294,0.773,1,218,,◦,,,,,,13,,damaged,,,
,,197,Frg_2ii_א_char.tif:0001-3689-4188:1,4.41E-04,69.432,35,146,3.435,3.028,0.026,0.017,0.756,1.476,0.677,1,219,,◦,,,,,,13,,damaged,,,
,,198,Frg_2ii_א_char.tif:0001-3701-4145:1,2.85E-04,114.417,61,255,3.399,3.04,0.025,0.012,0.682,2.143,0.467,1,220,,◦,,,,,,13,,damaged,,,
,,199,Frg_2ii_א_char.tif:0001-3694-4096:1,1.30E-04,82.578,59,111,3.365,3.035,0.013,0.01,0.769,1.333,0.75,1,221,,◦,,,,,,13,,damaged,,,
,,200,Frg_2ii_א_char.tif:0001-3700-4115:1,4.74E-05,86.986,58,105,3.383,3.043,0.008,0.006,0.761,1.429,0.7,1,222,,◦,,,,,,13,,damaged,,,
,,202,Frg_2ii_א_char.tif:0001-3685-3749:1,0.001,84.382,27,255,3.063,3.019,0.044,0.028,0.745,1.588,0.63,1,223,,◦,,,,,,13,,damaged,,,
,,201,Frg_2ii_א_char.tif:0001-3703-3998:1,0.001,101.922,43,255,3.269,3.034,0.044,0.028,0.748,1.559,0.642,1,224,,◦,,,,,,13,,damaged,,,
