 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
700,700,subc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subc.html,,dictionary,,,,
701,701,subst,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-subst.html,,transc,,,,
702,702,substJoin,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-substJoin.html,,transc,,,,
703,703,summary,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-summary.html,,msdescription,,,,
704,704,superEntry,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-superEntry.html,,dictionary,,,,
705,705,supplied,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supplied.html,,transc,,,,
706,706,support,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-support.html,,msdescription,,,,
707,707,supportDesc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-supportDesc.html,,msdescription,,,,
708,708,surface,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surface.html,,transc,,,,
709,709,surfaceGrp,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surfaceGrp.html,,transc,,,,
710,710,surname,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surname.html,,namesdates,,,,
711,711,surplus,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surplus.html,,transc,,,,
712,712,surrogates,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-surrogates.html,,msdescription,,,,
713,713,syll,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-syll.html,,dictionary,,,,
714,714,symbol,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-symbol.html,,iso-fs,,,,
715,715,table,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-table.html,,figures,,,,
716,716,tag,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tag.html,,tagdocs,,,,
717,717,tagsDecl,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagsDecl.html,,header,,,,
718,718,tagUsage,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tagUsage.html,,header,,,,
719,719,taxonomy,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-taxonomy.html,,header,,,,
720,720,tech,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tech.html,,drama,,,,
721,721,TEI,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-TEI.html,,textStruct,,,,
722,722,teiCorpus,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiCorpus.html,,core,,,,
723,723,teiHeader,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-teiHeader.html,,header,,,,
724,724,term,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-term.html,,core,,,,
725,725,terrain,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-terrain.html,,namesdates,,,,
726,726,text,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-text.html,,textStruct,,,,
727,727,textClass,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textClass.html,,header,,,,
728,728,textDesc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textDesc.html,,corpus,,,,
729,729,textLang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textLang.html,,core,,,,
730,730,textNode,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-textNode.html,,tagdocs,,,,
731,731,then,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-then.html,,iso-fs,,,,
732,732,time,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-time.html,,core,,,,
733,733,timeline,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-timeline.html,,linking,,,,
734,734,title,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-title.html,,core,,,,
735,735,titlePage,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-titlePage.html,,textStruct,,,,
736,736,titlePart,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-titlePart.html,,textStruct,,,,
737,737,titleStmt,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-titleStmt.html,,header,,,,
738,738,tns,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tns.html,,dictionary,,,,
739,739,trailer,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-trailer.html,,textStruct,,,,
740,740,trait,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-trait.html,,namesdates,,,,
741,741,transcriptionDesc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-transcriptionDesc.html,,,,,,
742,742,transpose,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-transpose.html,,transc,,,,
743,743,tree,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-tree.html,,nets,,,,
744,744,triangle,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-triangle.html,,nets,,,,
745,745,typeDesc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-typeDesc.html,,msdescription,,,,
746,746,typeNote,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-typeNote.html,,header,,,,
747,747,u,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-u.html,,spoken,,,,
748,748,unclear,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-unclear.html,,core,,,,
749,749,undo,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-undo.html,,transc,,,,
750,750,unicodeName,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-unicodeName.html,,gaija,,,,
751,751,usg,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-usg.html,,dictionary,,,,
752,752,val,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-val.html,,tagdocs,,,,
753,753,valDesc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-valDesc.html,,tagdocs,,,,
754,754,valItem,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-valItem.html,,tagdocs,,,,
755,755,valList,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-valList.html,,tagdocs,,,,
756,756,vAlt,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vAlt.html,,iso-fs,,,,
757,757,value,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-value.html,,gaija,,,,
758,758,variantEncoding,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-variantEncoding.html,,textcrit,,,,
759,759,vColl,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vColl.html,,iso-fs,,,,
760,760,vDefault,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vDefault.html,,iso-fs,,,,
761,761,view,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-view.html,,drama,,,,
762,762,vLabel,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vLabel.html,,iso-fs,,,,
763,763,vMerge,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vMerge.html,,iso-fs,,,,
764,764,vNot,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vNot.html,,iso-fs,,,,
765,765,vocal,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vocal.html,,spoken,,,,
766,766,vRange,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vRange.html,,iso-fs,,,,
767,767,w,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-w.html,1,analysis,,,,
768,768,watermark,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-watermark.html,,msdescription,,,,
769,769,when,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-when.html,,linking,,,,
770,770,width,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-width.html,,msdescription,,,,
771,771,wit,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-wit.html,,textcrit,,,,
772,772,witDetail,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witDetail.html,,textcrit,,,,
773,773,witEnd,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witEnd.html,,textcrit,,,,
774,774,witness,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witness.html,,textcrit,,,,
775,775,witStart,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witStart.html,,textcrit,,,,
776,776,writing,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-writing.html,,spoken,,,,
777,777,xenoData,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xenoData.html,,header,,,,
778,778,xr,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xr.html,,dictionary,,,,
779,779,zone,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-zone.html,,transc,,,,
780,780,absolute,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#absolute,,Appendix,,,,
781,781,active,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#active,,Appendix,,,,
782,782,adj,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#adj,,Appendix,,,,
783,783,adjFrom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#adjFrom,,Appendix,,,,
784,784,adjTo,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#adjTo,,Appendix,,,,
785,785,age,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#age,,Appendix,,,,
786,786,agent,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#agent,,Appendix,,,,
787,787,aloud,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#aloud,,Appendix,,,,
788,788,ana,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ana,,Appendix,,,,
789,789,anchored,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#anchored,,Appendix,,,,
790,790,arity,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#arity,,Appendix,,,,
791,791,assertedValue,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#assertedValue,,Appendix,,,,
792,792,atLeast,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#atLeast,,Appendix,,,,
793,793,atMost,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#atMost,,Appendix,,,,
794,794,attachment,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#attachment,,Appendix,,,,
795,795,atts,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#atts,,Appendix,,,,
796,796,autoPrefix,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#autoPrefix,,Appendix,,,,
797,797,baseForm,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#baseForm,,Appendix,,,,
798,798,baseTypes,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#baseTypes,,Appendix,,,,
799,799,break,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#break,,Appendix,,,,
800,800,calendar,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#calendar,,Appendix,,,,
801,801,cause,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#cause,,Appendix,,,,
802,802,cert,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#cert,,Appendix,,,,
803,803,change,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#change,,Appendix,,,,
804,804,children,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#children,,Appendix,,,,
805,805,class,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#class,,Appendix,,,,
806,806,code,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#code,,Appendix,,,,
807,807,cols,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#cols,,Appendix,,,,
808,808,columns,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#columns,,Appendix,,,,
809,809,commodity,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#commodity,,Appendix,,,,
810,810,confidence,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#confidence,,Appendix,,,,
811,811,contemporary,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#contemporary,,Appendix,,,,
812,812,copyOf,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#copyOf,,Appendix,,,,
813,813,corresp,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#corresp,,Appendix,,,,
814,814,cRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#cRef,,Appendix,,,,
815,815,datcat,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#datcat,,Appendix,,,,
816,816,datingMethod,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#datingMethod,,Appendix,,,,
817,817,datingPoint,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#datingPoint,,Appendix,,,,
818,818,datum,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#datum,,Appendix,,,,
819,819,decls,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#decls,,Appendix,,,,
820,820,default,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#default,,Appendix,,,,
821,821,defective,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#defective,,Appendix,,,,
822,822,degree,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#degree,,Appendix,,,,
823,823,delim,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#delim,,Appendix,,,,
824,824,dim,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#dim,,Appendix,,,,
825,825,direct,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#direct,,Appendix,,,,
826,826,discrete,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#discrete,,Appendix,,,,
827,827,docLang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#docLang,,Appendix,,,,
828,828,domains,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#domains,,Appendix,,,,
829,829,dur,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#dur,,Appendix,,,,
830,830,dur-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#dur-iso,,Appendix,,,,
831,831,ed,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ed,,Appendix,,,,
832,832,edRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#edRef,,Appendix,,,,
833,833,encoding,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#encoding,,Appendix,,,,
834,834,end,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#end,,Appendix,,,,
835,835,enjamb,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#enjamb,,Appendix,,,,
836,836,eol,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#eol,,Appendix,,,,
837,837,evaluate,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#evaluate,,Appendix,,,,
838,838,evidence,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#evidence,,Appendix,,,,
839,839,except,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#except,,Appendix,,,,
840,840,exclude,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#exclude,,Appendix,,,,
841,841,expand,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#expand,,Appendix,,,,
842,842,extent,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#extent,,Appendix,,,,
843,843,facs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#facs,,Appendix,,,,
844,844,feats,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#feats,,Appendix,,,,
845,845,feature,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#feature,,Appendix,,,,
846,846,filter,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#filter,,Appendix,,,,
847,847,flipping,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#flipping,,Appendix,,,,
848,848,follow,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#follow,,Appendix,,,,
849,849,force,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#force,,Appendix,,,,
850,850,form,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#form,,Appendix,,,,
851,851,from,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#from,,Appendix,,,,
852,852,from-custom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#from-custom,,Appendix,,,,
853,853,from-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#from-iso,,Appendix,,,,
854,854,full,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#full,,Appendix,,,,
855,855,function,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#function,,Appendix,,,,
856,856,fVal,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#fVal,,Appendix,,,,
857,857,generate,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#generate,,Appendix,,,,
858,858,gi,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#gi,,Appendix,,,,
859,859,given,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#given,,Appendix,,,,
860,860,gradual,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#gradual,,Appendix,,,,
861,861,group,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#group,,Appendix,,,,
862,862,hand,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#hand,,Appendix,,,,
863,863,hands,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#hands,,Appendix,,,,
864,864,height,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#height,,Appendix,,,,
865,865,ident,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ident,,Appendix,,,,
866,866,include,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#include,,Appendix,,,,
867,867,inDegree,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#inDegree,,Appendix,,,,
868,868,indexName,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#indexName,,Appendix,,,,
869,869,inst,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#inst,,Appendix,,,,
870,870,instant,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#instant,,Appendix,,,,
871,871,interval,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#interval,,Appendix,,,,
872,872,iterated,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#iterated,,Appendix,,,,
873,873,key,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#key,,Appendix,,,,
874,874,label,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#label,,Appendix,,,,
875,875,lang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#lang,,Appendix,,,,
876,876,lemma,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#lemma,,Appendix,,,,
877,877,lemmaRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#lemmaRef,,Appendix,,,,
878,878,length,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#length,,Appendix,,,,
879,879,level,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#level,,Appendix,,,,
880,880,loc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#loc,,Appendix,,,,
881,881,location,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#location,,Appendix,,,,
882,882,locus,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#locus,,Appendix,,,,
883,883,lrx,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#lrx,,Appendix,,,,
884,884,lry,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#lry,,Appendix,,,,
885,885,mainLang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#mainLang,,Appendix,,,,
886,886,marks,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#marks,,Appendix,,,,
887,887,match,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#match,,Appendix,,,,
888,888,matchPattern,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#matchPattern,,Appendix,,,,
889,889,material,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#material,,Appendix,,,,
890,890,max,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#max,,Appendix,,,,
891,891,maxOccurs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#maxOccurs,,Appendix,,,,
892,892,medium,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#medium,,Appendix,,,,
893,893,mergedIn,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#mergedIn,,Appendix,,,,
894,894,met,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#met,,Appendix,,,,
895,895,method,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#method,,Appendix,,,,
896,896,mimeType,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#mimeType,,Appendix,,,,
897,897,min,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#min,,Appendix,,,,
898,898,minOccurs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#minOccurs,,Appendix,,,,
899,899,mode,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#mode,,Appendix,,,,
900,900,module,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#module,,Appendix,,,,
901,901,mutual,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#mutual,,Appendix,,,,
902,902,n,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#n,,Appendix,,,,
903,903,name,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#name,,Appendix,,,,
904,904,new,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#new,,Appendix,,,,
905,905,next,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#next,,Appendix,,,,
906,906,norm,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#norm,,Appendix,,,,
907,907,notAfter,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notAfter,,Appendix,,,,
908,908,notAfter-custom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notAfter-custom,,Appendix,,,,
909,909,notAfter-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notAfter-iso,,Appendix,,,,
910,910,notation,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notation,,Appendix,,,,
911,911,notBefore,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notBefore,,Appendix,,,,
912,912,notBefore-custom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notBefore-custom,,Appendix,,,,
913,913,notBefore-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#notBefore-iso,,Appendix,,,,
914,914,ns,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ns,,Appendix,,,,
915,915,nymRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#nymRef,,Appendix,,,,
916,916,occurs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#occurs,,Appendix,,,,
917,917,opt,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#opt,,Appendix,,,,
918,918,optional,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#optional,,Appendix,,,,
919,919,ord,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ord,,Appendix,,,,
920,920,order,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#order,,Appendix,,,,
921,921,ordered,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ordered,,Appendix,,,,
922,922,org,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#org,,Appendix,,,,
923,923,orig,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#orig,,Appendix,,,,
924,924,origin,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#origin,,Appendix,,,,
925,925,otherLangs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#otherLangs,,Appendix,,,,
926,926,outDegree,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#outDegree,,Appendix,,,,
927,927,parent,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#parent,,Appendix,,,,
928,928,part,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#part,,Appendix,,,,
929,929,parts,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#parts,,Appendix,,,,
930,930,passive,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#passive,,Appendix,,,,
931,931,pattern,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#pattern,,Appendix,,,,
932,932,perf,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#perf,,Appendix,,,,
933,933,period,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#period,,Appendix,,,,
934,934,place,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#place,,Appendix,,,,
935,935,points,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#points,,Appendix,,,,
936,936,pre,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#pre,,Appendix,,,,
937,937,precision,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#precision,,Appendix,,,,
