 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
762,762,vLabel,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vLabel.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vLabel.html</a>,,iso-fs,,,,
763,763,vMerge,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vMerge.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vMerge.html</a>,,iso-fs,,,,
764,764,vNot,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vNot.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vNot.html</a>,,iso-fs,,,,
765,765,vocal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vocal.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vocal.html</a>,,spoken,,,,
766,766,vRange,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vRange.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-vRange.html</a>,,iso-fs,,,,
767,767,w,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-w.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-w.html</a>,1,analysis,,,,
768,768,watermark,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-watermark.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-watermark.html</a>,,msdescription,,,,
769,769,when,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-when.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-when.html</a>,,linking,,,,
770,770,width,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-width.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-width.html</a>,,msdescription,,,,
771,771,wit,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-wit.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-wit.html</a>,,textcrit,,,,
772,772,witDetail,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witDetail.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witDetail.html</a>,,textcrit,,,,
773,773,witEnd,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witEnd.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witEnd.html</a>,,textcrit,,,,
774,774,witness,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witness.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witness.html</a>,,textcrit,,,,
775,775,witStart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witStart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-witStart.html</a>,,textcrit,,,,
776,776,writing,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-writing.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-writing.html</a>,,spoken,,,,
777,777,xenoData,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xenoData.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xenoData.html</a>,,header,,,,
778,778,xr,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xr.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-xr.html</a>,,dictionary,,,,
779,779,zone,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-zone.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-zone.html</a>,,transc,,,,
780,780,absolute,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#absolute,,Appendix,,,,
781,781,active,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#active,,Appendix,,,,
782,782,adj,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#adj,,Appendix,,,,
783,783,adjFrom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#adjFrom,,Appendix,,,,
784,784,adjTo,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#adjTo,,Appendix,,,,
785,785,age,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#age,,Appendix,,,,
786,786,agent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#agent,,Appendix,,,,
787,787,aloud,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#aloud,,Appendix,,,,
788,788,ana,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ana,,Appendix,,,,
789,789,anchored,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#anchored,,Appendix,,,,
790,790,arity,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#arity,,Appendix,,,,
791,791,assertedValue,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#assertedValue,,Appendix,,,,
792,792,atLeast,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#atLeast,,Appendix,,,,
793,793,atMost,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#atMost,,Appendix,,,,
794,794,attachment,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#attachment,,Appendix,,,,
795,795,atts,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#atts,,Appendix,,,,
796,796,autoPrefix,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#autoPrefix,,Appendix,,,,
797,797,baseForm,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#baseForm,,Appendix,,,,
798,798,baseTypes,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#baseTypes,,Appendix,,,,
799,799,break,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#break,,Appendix,,,,
800,800,calendar,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#calendar,,Appendix,,,,
801,801,cause,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#cause,,Appendix,,,,
802,802,cert,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#cert,,Appendix,,,,
803,803,change,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#change,,Appendix,,,,
804,804,children,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#children,,Appendix,,,,
805,805,class,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#class,,Appendix,,,,
806,806,code,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#code,,Appendix,,,,
807,807,cols,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#cols,,Appendix,,,,
808,808,columns,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#columns,,Appendix,,,,
809,809,commodity,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#commodity,,Appendix,,,,
810,810,confidence,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#confidence,,Appendix,,,,
811,811,contemporary,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#contemporary,,Appendix,,,,
812,812,copyOf,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#copyOf,,Appendix,,,,
813,813,corresp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#corresp,,Appendix,,,,
814,814,cRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#cRef,,Appendix,,,,
815,815,datcat,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#datcat,,Appendix,,,,
816,816,datingMethod,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#datingMethod,,Appendix,,,,
817,817,datingPoint,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#datingPoint,,Appendix,,,,
818,818,datum,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#datum,,Appendix,,,,
819,819,decls,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#decls,,Appendix,,,,
820,820,default,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#default,,Appendix,,,,
821,821,defective,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#defective,,Appendix,,,,
822,822,degree,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#degree,,Appendix,,,,
823,823,delim,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#delim,,Appendix,,,,
824,824,dim,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#dim,,Appendix,,,,
825,825,direct,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#direct,,Appendix,,,,
826,826,discrete,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#discrete,,Appendix,,,,
827,827,docLang,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#docLang,,Appendix,,,,
828,828,domains,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#domains,,Appendix,,,,
829,829,dur,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#dur,,Appendix,,,,
830,830,dur-iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#dur-iso,,Appendix,,,,
831,831,ed,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ed,,Appendix,,,,
832,832,edRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#edRef,,Appendix,,,,
833,833,encoding,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#encoding,,Appendix,,,,
834,834,end,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#end,,Appendix,,,,
835,835,enjamb,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#enjamb,,Appendix,,,,
836,836,eol,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#eol,,Appendix,,,,
837,837,evaluate,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#evaluate,,Appendix,,,,
838,838,evidence,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#evidence,,Appendix,,,,
839,839,except,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#except,,Appendix,,,,
840,840,exclude,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#exclude,,Appendix,,,,
841,841,expand,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#expand,,Appendix,,,,
842,842,extent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#extent,,Appendix,,,,
843,843,facs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#facs,,Appendix,,,,
844,844,feats,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#feats,,Appendix,,,,
845,845,feature,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#feature,,Appendix,,,,
846,846,filter,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#filter,,Appendix,,,,
847,847,flipping,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#flipping,,Appendix,,,,
848,848,follow,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#follow,,Appendix,,,,
849,849,force,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#force,,Appendix,,,,
850,850,form,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#form,,Appendix,,,,
851,851,from,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#from,,Appendix,,,,
852,852,from-custom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#from-custom,,Appendix,,,,
853,853,from-iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#from-iso,,Appendix,,,,
854,854,full,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#full,,Appendix,,,,
855,855,function,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#function,,Appendix,,,,
856,856,fVal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#fVal,,Appendix,,,,
857,857,generate,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#generate,,Appendix,,,,
858,858,gi,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#gi,,Appendix,,,,
859,859,given,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#given,,Appendix,,,,
860,860,gradual,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#gradual,,Appendix,,,,
861,861,group,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#group,,Appendix,,,,
862,862,hand,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#hand,,Appendix,,,,
863,863,hands,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#hands,,Appendix,,,,
864,864,height,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#height,,Appendix,,,,
865,865,ident,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ident,,Appendix,,,,
866,866,include,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#include,,Appendix,,,,
867,867,inDegree,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#inDegree,,Appendix,,,,
868,868,indexName,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#indexName,,Appendix,,,,
869,869,inst,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#inst,,Appendix,,,,
870,870,instant,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#instant,,Appendix,,,,
871,871,interval,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#interval,,Appendix,,,,
872,872,iterated,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#iterated,,Appendix,,,,
873,873,key,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#key,,Appendix,,,,
874,874,label,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#label,,Appendix,,,,
875,875,lang,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#lang,,Appendix,,,,
876,876,lemma,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#lemma,,Appendix,,,,
877,877,lemmaRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#lemmaRef,,Appendix,,,,
878,878,length,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#length,,Appendix,,,,
879,879,level,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#level,,Appendix,,,,
880,880,loc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#loc,,Appendix,,,,
881,881,location,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#location,,Appendix,,,,
882,882,locus,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#locus,,Appendix,,,,
883,883,lrx,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#lrx,,Appendix,,,,
884,884,lry,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#lry,,Appendix,,,,
885,885,mainLang,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#mainLang,,Appendix,,,,
886,886,marks,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#marks,,Appendix,,,,
887,887,match,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#match,,Appendix,,,,
888,888,matchPattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#matchPattern,,Appendix,,,,
889,889,material,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#material,,Appendix,,,,
890,890,max,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#max,,Appendix,,,,
891,891,maxOccurs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#maxOccurs,,Appendix,,,,
892,892,medium,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#medium,,Appendix,,,,
893,893,mergedIn,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#mergedIn,,Appendix,,,,
